mlsno,area,soldprice,solddate,type,style,bdrm,wshrm,latitude,longitude,house_condo,maint,aptno,address
W3765891,City Centre,549000,2017-04-28,Condo Apt,Apartment,2,2,43.5898543,-79.6349476,condo,1025.57,310,"3605 Kariya Dr, Mississauga"
W3764497,East Credit,632000,2017-04-28,Condo Townhouse,2-Storey,3,4,43.5926151,-79.6736938,condo,344.97,82,"833 Scollard Crt, Mississauga"
W3764650,Clarkson,1350000,2017-04-28,Detached,2-Storey,4,4,43.5183012,-79.6242861,house,,,"1746 Pengilley Pl, Mississauga"
W3767996,Malton,765000,2017-04-28,Detached,Backsplit 4,4,3,43.7243863,-79.6337073,house,,,"7299 Wainbrook Rd, Mississauga"
W3768375,Lorne Park,2200000,2017-04-28,Detached,2-Storey,5,4,43.5198095,-79.6073358,house,,,"728 Nautalex Crt, Mississauga"
W3769846,Lisgar,885000,2017-04-28,Detached,2-Storey,4,4,43.5801546,-79.785658,house,,,"7103 Spyglass Cres, Mississauga"
W3773589,Erin Mills,390000,2017-04-28,Condo Townhouse,2-Storey,3,2,43.5397216,-79.6746013,condo,393,11,"2035 South Millway Dr, Mississauga"
W3772273,Streetsville,576000,2017-04-28,Condo Townhouse,2-Storey,3,3,43.604212,-79.7313332,condo,389.58,95,"6540 Falconer Dr, Mississauga"
W3776751,Meadowvale,550000,2017-04-28,Condo Townhouse,3-Storey,3,2,43.584966,-79.7628108,condo,447.18,5,"6780 Formentera Ave, Mississauga"
W3776072,Meadowvale Village,760000,2017-04-28,Semi-Detached,2-Storey,3,4,43.635505,-79.7197968,house,,,"7208 Gagliano Dr, Mississauga"
W3776100,Central Erin Mills,1115500,2017-04-28,Att/Row/Twnhouse,2-Storey,3,4,43.5555558,-79.7049969,house,,,"4556 Bay Villa Ave, Mississauga"
W3779523,City Centre,435900,2017-04-28,Condo Apt,Apartment,1,2,43.5883799,-79.6399529,condo,433.92,903,"223 Webb Dr, Mississauga"
W3779358,Mississauga Valleys,465000,2017-04-28,Condo Apt,Apartment,2,1,43.5933962,-79.6047539,condo,256.22,411,"570 Lolita Gdns, Mississauga"
W3780650,Churchill Meadows,930000,2017-04-28,Semi-Detached,2-Storey,4,4,43.5534196,-79.7256178,house,,,"3121 Cabano Cres, Mississauga"
W3752595,Erindale,1260800,2017-04-27,Detached,Bungalow,3,2,43.5516721,-79.6378541,house,,,"2401 Old Carriage Rd, Mississauga"
W3758491,Meadowvale,385000,2017-04-27,Condo Townhouse,Stacked Townhse,3,1,43.5853006,-79.7624125,condo,346,12,"6777 Formentera Ave, Mississauga"
W3761186,Mississauga Valleys,670000,2017-04-27,Semi-Detached,2-Storey,3,2,43.5957414,-79.6065081,house,,,"3154 Candela Dr, Mississauga"
W3759483,Clarkson,1155000,2017-04-27,Detached,2-Storey,4,4,43.520705,-79.6377904,house,,,"1942 Minnow Rd, Mississauga"
W3762120,Cooksville,925000,2017-04-27,Detached,Bungalow,3,2,43.5796251,-79.5929534,house,,,"2110 Munden Dr, Mississauga"
W3763407,City Centre,685000,2017-04-27,Condo Apt,Apartment,2,2,43.5870968,-79.6411905,condo,1004.56,3024,"3888 Duke Of York Blvd, Mississauga"
W3764165,Cooksville,880000,2017-04-27,Semi-Detached,2-Storey,3,4,43.5717997,-79.6329649,house,,,"508 Cottagers Green Dr, Mississauga"
W3767073,Malton,332500,2017-04-27,Condo Apt,Apartment,2,2,43.7220164,-79.6423563,condo,335.16,306,"7405 Goreway Dr, Mississauga"
W3772515,Hurontario,370000,2017-04-27,Condo Apt,Apartment,1,1,43.6061496,-79.6545447,condo,389,1208,"75 Eglinton Ave, Mississauga"
W3770287,Hurontario,740000,2017-04-27,Condo Townhouse,2-Storey,3,4,43.604632,-79.672182,condo,230.5,15,"470 Faith Dr, Mississauga"
W3767647,Lisgar,760500,2017-04-27,Semi-Detached,2-Storey,3,4,43.5640699,-79.7709178,house,,,"6424 Sapling Tr, Mississauga"
W3770151,City Centre,271500,2017-04-27,Condo Apt,Bachelor/Studio,0,1,43.5895049,-79.6479385,condo,252.86,1101,"365 Prince Of Wales Dr, Mississauga"
W3769818,Cooksville,316000,2017-04-27,Condo Apt,Apartment,1,1,43.5799964,-79.6249583,condo,558.91,1902,"155 Hillcrest Ave, Mississauga"
W3769243,Hurontario,344900,2017-04-27,Condo Apt,Apartment,2,1,43.5933253,-79.6691501,condo,681,201,"700 Constellation Dr, Mississauga"
W3769254,City Centre,385000,2017-04-27,Condo Apt,Apartment,2,2,43.5949506,-79.6345102,condo,592.6,1610,"70 Absolute Ave, Mississauga"
W3770285,City Centre,400000,2017-04-27,Condo Apt,Apartment,1,2,43.5878519,-79.6398442,condo,547.16,2804,"225 Webb Dr, Mississauga"
W3768916,Mississauga Valleys,590000,2017-04-27,Condo Townhouse,2-Storey,4,3,43.59834,-79.620952,condo,409,74,"405 Hyacinthe Blvd, Mississauga"
W3769135,Hurontario,720000,2017-04-27,Condo Townhouse,3-Storey,3,3,43.6041405,-79.646039,condo,160,231,"80 Acorn Pl, Mississauga"
W3769660,Hurontario,770000,2017-04-27,Condo Apt,Apartment,2,2,43.6041638,-79.650315,condo,929.39,2610,"25 Kingsbridge Garden Circ, Mississauga"
W3770393,Lisgar,1165000,2017-04-27,Detached,2-Storey,4,5,43.581505,-79.790653,house,,,"3697 Waterfall Cres, Mississauga"
W3768748,Erin Mills,990000,2017-04-27,Detached,Bungalow-Raised,3,2,43.5345885,-79.692417,house,,,"2555 Oak Row Cres, Mississauga"
W3772001,City Centre,342800,2017-04-27,Condo Apt,Apartment,1,1,43.5949506,-79.6345102,condo,525,1407,"70 Absolute Ave, Mississauga"
W3773181,Applewood,345000,2017-04-27,Condo Apt,Apartment,3,2,43.6220426,-79.5881791,condo,612,610,"1660 Bloor St, Mississauga"
W3773835,Meadowvale,303000,2017-04-27,Condo Apt,Apartment,2,1,43.579609,-79.7575256,condo,649.9,1206,"2900 Battleford Rd, Mississauga"
W3773879,City Centre,385000,2017-04-27,Comm Element Condo,Apartment,2,2,43.5956374,-79.6348433,condo,462.29,2910,"80 Absolute Ave, Mississauga"
W3774989,Rathwood,471000,2017-04-27,Condo Apt,Apartment,3,2,43.607151,-79.6341278,condo,765.55,301,"355 Rathburn Rd, Mississauga"
W3773463,Central Erin Mills,690000,2017-04-27,Condo Townhouse,2-Storey,3,3,43.550944,-79.712785,condo,263.83,33,"4605 Donegal Dr, Mississauga"
W3774448,Hurontario,1005000,2017-04-27,Detached,2-Storey,4,4,43.5978015,-79.6745877,house,,,"5239 Astwell Ave, Mississauga"
W3774386,Lisgar,1275000,2017-04-27,Detached,2-Storey,4,3,43.58011,-79.7941479,house,,,"7551 Terragar Blvd, Mississauga"
W3775098,Cooksville,265000,2017-04-27,Condo Apt,Apartment,2,1,43.585035,-79.6167608,condo,707.32,505,"3120 Kirwin Ave, Mississauga"
W3776093,City Centre,360000,2017-04-27,Condo Apt,Apartment,1,1,43.5867338,-79.6423263,condo,363.39,207,"310 Burnhamthorpe Rd, Mississauga"
W3775339,City Centre,367500,2017-04-27,Condo Apt,Apartment,1,1,43.5955399,-79.6338394,condo,578.12,2305,"90 Absolute Ave, Mississauga"
W3775847,Mississauga Valleys,677500,2017-04-27,Semi-Detached,Bungalow-Raised,3,2,43.6040403,-79.6222652,house,,,"513 Daralea Hts, Mississauga"
W3774733,Applewood,1025000,2017-04-27,Semi-Detached,3-Storey,3,3,43.6306447,-79.5915821,house,,,"1807 Pagehurst Ave, Mississauga"
W3775673,Central Erin Mills,995000,2017-04-27,Condo Townhouse,3-Storey,4,3,43.56264549,-79.68926936,condo,158.39,,"2053 Queensborough Gate, Mississauga"
W3777743,Hurontario,1580000,2017-04-27,Detached,2-Storey,5,4,43.6085481,-79.6644884,house,,,"171 Glenn Hawthorne Blvd, Mississauga"
W3776484,Cooksville,405000,2017-04-27,Condo Apt,Apartment,3,2,43.57362,-79.620458,condo,699.77,1202,"2542 Argyle Rd, Mississauga"
W3777155,Central Erin Mills,670000,2017-04-27,Condo Apt,Apartment,3,2,43.5564954,-79.7091531,condo,607.6,807,"2560 Eglinton Ave, Mississauga"
W3777764,Lorne Park,1700000,2017-04-27,Detached,2-Storey,4,4,43.5330146,-79.6105814,house,,,"1127 Queen St, Mississauga"
W3778519,City Centre,281000,2017-04-27,Condo Apt,Bachelor/Studio,0,1,43.5895049,-79.6479385,condo,304.5,1701,"365 Prince Of Wales Dr, Mississauga"
W3779029,Erin Mills,545000,2017-04-27,Condo Apt,Apartment,2,2,43.5433846,-79.6658212,condo,914.47,612,"1700 The Collegeway , Mississauga"
W3743414,City Centre,470000,2017-04-26,Condo Apt,Apartment,2,2,43.5811164,-79.6456079,condo,613.52,1512,"550 Webb Dr, Mississauga"
W3747177,Hurontario,470000,2017-04-26,Condo Apt,Apartment,2,2,43.6116151,-79.6495647,condo,599.17,1708,"220 Forum Dr, Mississauga"
W3748376,Clarkson,415000,2017-04-26,Condo Apt,Apartment,2,2,43.5128535,-79.6258699,condo,600,108,"965 Inverhouse Dr, Mississauga"
W3758609,Rathwood,798000,2017-04-26,Detached,2-Storey,3,3,43.616321,-79.625262,house,,,"4362 Forest Fire Lane, Mississauga"
W3760087,Applewood,1050000,2017-04-26,Detached,Bungalow-Raised,3,3,43.6087165,-79.6046605,house,,,"970 Streamway Cres, Mississauga"
W3761994,Hurontario,550000,2017-04-26,Condo Townhouse,2-Storey,3,3,43.6104752,-79.6603806,condo,381,118,"50 Strathaven Dr, Mississauga"
W3763075,City Centre,590000,2017-04-26,Condo Townhouse,2-Storey,2,3,43.58936254,-79.64916766,condo,440.47,108,"383 Prince Of Wales Dr, Mississauga"
W3763448,City Centre,305000,2017-04-26,Condo Apt,Apartment,1,1,43.5955399,-79.6338394,condo,509.62,1911,"90 Absolute Ave, Mississauga"
W3765800,City Centre,380000,2017-04-26,Condo Apt,Apartment,2,2,43.5997256,-79.6383809,condo,771.85,1404,"4205 Shipp Dr, Mississauga"
W3765735,Cooksville,417000,2017-04-26,Condo Apt,Apartment,3,2,43.57362,-79.620458,condo,699.77,508,"2542 Argyle Rd, Mississauga"
W3766136,Lisgar,996000,2017-04-26,Detached,2-Storey,4,4,43.5846096,-79.7922242,house,,,"3832 Passway Rd, Mississauga"
W3765941,Clarkson,1170000,2017-04-26,Detached,Backsplit 4,4,3,43.5121848,-79.6158156,house,,,"1744 Angela Cres, Mississauga"
W3768556,Meadowvale,350000,2017-04-26,Condo Apt,Apartment,3,1,43.579609,-79.7575256,condo,693.13,302,"2900 Battleford Rd, Mississauga"
W3766825,Hurontario,330000,2017-04-26,Condo Apt,Apartment,1,1,43.6048834,-79.6511149,condo,424.49,1704,"35 Kingsbridge Garden Circ, Mississauga"
W3768562,Mississauga Valleys,408000,2017-04-26,Condo Apt,Apartment,3,2,43.5937004,-79.6310508,condo,715.71,1903,"3695 Kaneff Cres, Mississauga"
W3770168,Hurontario,460000,2017-04-26,Condo Apt,Apartment,2,2,43.6009781,-79.6482142,condo,926.95,1003,"4460 Tucana Crt, Mississauga"
W3768611,Hurontario,585000,2017-04-26,Condo Townhouse,3-Storey,3,3,43.6104752,-79.6603806,condo,375,102,"50 Strathaven Dr, Mississauga"
W3770565,East Credit,680000,2017-04-26,Att/Row/Twnhouse,2-Storey,2,3,43.5961293,-79.7080981,house,,,"1411 Granrock Cres, Mississauga"
W3769147,Hurontario,387500,2017-04-26,Condo Townhouse,Apartment,2,1,43.6166837,-79.6606119,condo,388.96,105,"111 Bristol Rd, Mississauga"
W3768628,Erindale,488000,2017-04-26,Condo Townhouse,3-Storey,3,2,43.5662613,-79.6417723,condo,392.18,14A,"830 Westlock Rd, Mississauga"
W3770424,Central Erin Mills,640000,2017-04-26,Condo Townhouse,2-Storey,3,3,43.5724407,-79.7395842,condo,215,16B,"5865 Dalebrook Cres, Mississauga"
W3770079,Streetsville,905760,2017-04-26,Semi-Detached,Backsplit 4,4,2,43.5739408,-79.7121979,house,,,"22 Mullet Dr, Mississauga"
W3770724,Clarkson,855000,2017-04-26,Detached,Bungalow,3,3,43.5058481,-79.6456073,house,,,"2481 Bromsgrove Rd, Mississauga"
W3770116,Central Erin Mills,828000,2017-04-26,Detached,2-Storey,3,3,43.55552574,-79.7064178,house,,,"4553 Metcalfe Ave, Mississauga"
W3768796,Erin Mills,1100000,2017-04-26,Detached,2-Storey,4,5,43.5273526,-79.6888564,house,,,"3279 Cajun Cres, Mississauga"
W3770677,East Credit,1505000,2017-04-26,Detached,2-Storey,5,5,43.6124891,-79.7093789,house,,,"6289 Donway Dr, Mississauga"
W3772080,East Credit,900000,2017-04-26,Detached,2-Storey,3,4,43.5847193,-79.6807154,house,,,"1232 Sherwood Mills Blvd, Mississauga"
W3771629,Hurontario,750000,2017-04-26,Semi-Detached,2-Storey,3,4,43.6213685,-79.6580711,house,,,"5447 Antrex Cres, Mississauga"
W3773073,City Centre,379000,2017-04-26,Condo Apt,Apartment,1,1,43.5956374,-79.6348433,condo,453.71,1504,"80 Absolute Ave, Mississauga"
W3773501,Churchill Meadows,630000,2017-04-26,Condo Townhouse,Stacked Townhse,2,3,43.55015739,-79.71985996,condo,220,4,"3115 Boxford Cres, Mississauga"
W3775877,City Centre,275000,2017-04-26,Condo Apt,Apartment,1,1,43.5994944,-79.6377541,condo,578.81,914,"4185 Shipp Dr, Mississauga"
W3776955,Lorne Park,1305000,2017-04-26,Detached,2-Storey,3,3,43.543618,-79.6253573,house,,,"1103 Mesa Cres, Mississauga"
W3777901,City Centre,377000,2017-04-26,Condo Apt,Apartment,1,1,43.5859538,-79.6409217,condo,458.21,1404,"300 Webb Dr, Mississauga"
W3724725,Lakeview,550000,2017-04-25,Condo Apt,Apartment,2,1,43.591294,-79.5609068,condo,699.95,1108,"1400 Dixie Rd, Mississauga"
W3735893,City Centre,465000,2017-04-25,Condo Apt,Apartment,2,2,43.5871334,-79.641255,condo,536.38,812,"3880 Duke Of York Blvd, Mississauga"
W3742057,Meadowvale,600000,2017-04-25,Condo Townhouse,2-Storey,3,2,43.5840334,-79.7504916,condo,317,73,"2670 Battleford Rd, Mississauga"
W3746764,Lakeview,799000,2017-04-25,Detached,Bungalow,3,2,43.5785728,-79.5686362,house,,,"886 Atwater Ave, Mississauga"
W3755022,Meadowvale,885000,2017-04-25,Detached,2-Storey,4,3,43.591881,-79.7785006,house,,,"3172 Pebblewood Rd, Mississauga"
W3755455,Rathwood,563000,2017-04-25,Condo Townhouse,3-Storey,3,2,43.604006,-79.6284868,condo,195,120,"333 Meadows Blvd, Mississauga"
W3756352,City Centre,315000,2017-04-25,Condo Apt,Apartment,1,1,43.5883799,-79.6399529,condo,366,2710,"223 Webb Dr, Mississauga"
W3758692,Cooksville,377000,2017-04-25,Condo Apt,Multi-Level,2,2,43.5799964,-79.6249583,condo,662.73,1812,"155 Hillcrest Ave, Mississauga"
W3760292,City Centre,308000,2017-04-25,Condo Apt,Apartment,1,1,43.5949126,-79.6357361,condo,593.78,1701,"50 Absolute Ave, Mississauga"
W3760219,City Centre,530000,2017-04-25,Condo Apt,3-Storey,3,2,43.5955399,-79.6338394,condo,1038.16,106,"90 Absolute Ave, Mississauga"
W3761978,Lorne Park,1539000,2017-04-25,Detached,Bungalow-Raised,3,1,43.5394693,-79.6256622,house,,,"1560 Lorne Wood Rd, Mississauga"
W3762470,Applewood,329000,2017-04-25,Condo Apt,Apartment,2,1,43.6095386,-79.5891623,condo,492.2,1107,"3105 Queen Frederica Dr, Mississauga"
W3764233,Cooksville,315000,2017-04-25,Condo Apt,Multi-Level,1,2,43.5838644,-79.6162197,condo,653.22,2502,"3100 Kirwin Ave, Mississauga"
W3763317,Cooksville,360000,2017-04-25,Condo Apt,Apartment,2,1,43.5802329,-79.6241532,condo,522.63,414,"145 Hillcrest Ave, Mississauga"
W3764370,Mississauga Valleys,350150,2017-04-25,Condo Apt,Apartment,1,1,43.5933962,-79.6047539,condo,205.53,418,"570 Lolita Gdns, Mississauga"
W3765678,Hurontario,450000,2017-04-25,Condo Apt,Apartment,2,2,43.5933253,-79.6691501,condo,964.09,1708,"700 Constellation Dr, Mississauga"
W3764574,Streetsville,889000,2017-04-25,Detached,Backsplit 4,4,2,43.5771346,-79.7227227,house,,,"91 Vista Dr, Mississauga"
W3771001,City Centre,330000,2017-04-25,Condo Apt,Apartment,1,1,43.5864613,-79.6470138,condo,372,3806,"4070 Confederation Pkwy, Mississauga"
W3767023,City Centre,362000,2017-04-25,Condo Apt,Apartment,2,2,43.5949126,-79.6357361,condo,739.88,2610,"50 Absolute Ave, Mississauga"
W3766704,Meadowvale,670000,2017-04-25,Detached,2-Storey,3,2,43.5756494,-79.7572907,house,,,"3063 Patrick Cres, Mississauga"
W3766645,Central Erin Mills,780001,2017-04-25,Condo Townhouse,2-Storey,3,3,43.568927,-79.742292,condo,254.91,8,"5958 Greensboro Dr, Mississauga"
W3766587,Central Erin Mills,657000,2017-04-25,Condo Townhouse,2-Storey,3,3,43.5724407,-79.7395842,condo,293.12,70B,"5865 Dalebrook Cres, Mississauga"
W3769225,Sheridan,820000,2017-04-25,Semi-Detached,Backsplit 4,4,3,43.5207223,-79.6681957,house,,,"2506 Barcella Cres, Mississauga"
W3767025,Lisgar,840000,2017-04-25,Semi-Detached,2-Storey,3,4,43.5672409,-79.7764903,house,,,"3627 Indigo Cres, Mississauga"
W3768963,Churchill Meadows,762500,2017-04-25,Semi-Detached,2-Storey,4,3,43.5645472,-79.7475721,house,,,"5952 Chalfont Cres, Mississauga"
W3768264,Clarkson,790000,2017-04-25,Detached,Bungalow,2,2,43.5172485,-79.6421312,house,,,"2182 Truscott Dr, Mississauga"
W3767589,Malton,810000,2017-04-25,Detached,Bungalow,3,2,43.7167373,-79.6575833,house,,,"7764 Netherwood Rd, Mississauga"
W3768495,Creditview,900000,2017-04-25,Detached,2-Storey,3,3,43.5822467,-79.6607705,house,,,"4261 Wakefield Cres, Mississauga"
W3766579,Rathwood,1300000,2017-04-25,Detached,2-Storey,4,4,43.6172756,-79.6220859,house,,,"868 Willowbank Tr, Mississauga"
W3770594,City Centre,485000,2017-04-25,Condo Apt,Apartment,2,2,43.5837092,-79.643072,condo,648.21,2002,"400 Webb Dr, Mississauga"
W3769998,Rathwood,780000,2017-04-25,Detached,2-Storey,4,3,43.6155317,-79.6225252,house,,,"4133 Forest Fire Cres, Mississauga"
W3770024,Creditview,800000,2017-04-25,Semi-Detached,2-Storey,3,4,43.5743853,-79.6672517,house,,,"1086 Sawgrass Cres, Mississauga"
W3768927,Meadowvale Village,830000,2017-04-25,Semi-Detached,2-Storey,4,3,43.6164543,-79.7509884,house,,,"1879 Stevington Cres, Mississauga"
W3769068,Mississauga Valleys,950000,2017-04-25,Detached,2-Storey,4,3,43.5935333,-79.6185747,house,,,"545 Karen Park Cres, Mississauga"
W3771235,Lisgar,950000,2017-04-25,Detached,2-Storey,3,3,43.5810032,-79.7853225,house,,,"7334 Sandhurst Dr, Mississauga"
W3771454,Cooksville,365000,2017-04-25,Condo Apt,Apartment,2,2,43.573909,-79.619437,condo,620,306,"2556 Argyle Rd, Mississauga"
W3770839,City Centre,570000,2017-04-25,Condo Apt,Apartment,2,2,43.5896112,-79.6304348,condo,861.23,Ph 3807,"3504 Hurontario St, Mississauga"
W3771392,Lakeview,1110000,2017-04-25,Detached,Bungalow-Raised,3,3,43.5886791,-79.5886346,house,,,"756 Melton Dr, Mississauga"
W3770799,Mississauga Valleys,829000,2017-04-25,Detached,Backsplit 4,4,3,43.6014183,-79.6174597,house,,,"3509 Nadine Cres, Mississauga"
W3772415,City Centre,345000,2017-04-25,Condo Apt,Apartment,2,2,43.591738,-79.6309947,condo,865,1903,"3590 Kaneff Cres, Mississauga"
W3772639,Lakeview,1350000,2017-04-25,Detached,Bungalow-Raised,3,3,43.6034683,-79.5679098,house,,,"1539 Sherway Dr, Mississauga"
W3772814,City Centre,350000,2017-04-25,Condo Apt,Apartment,1,1,43.5894055,-79.6493188,condo,377.94,812,"360 Square One Dr, Mississauga"
W3774432,Meadowvale,351000,2017-04-25,Condo Apt,Apartment,2,1,43.579609,-79.7575256,condo,658.19,308,"2900 Battleford Rd, Mississauga"
W3773986,Streetsville,450486,2017-04-25,Condo Apt,3-Storey,3,2,43.604212,-79.7313332,condo,408.77,86,"6540 Falconer Dr, Mississauga"
W3773135,East Credit,762500,2017-04-25,Att/Row/Twnhouse,2-Storey,3,3,43.5961293,-79.7080981,house,,,"1416 Granrock Cres, Mississauga"
W3773130,Hurontario,872000,2017-04-25,Detached,2-Storey,3,3,43.6138333,-79.6497465,house,,,"164 Tuscadero Cres, Mississauga"
W3776099,Erin Mills,431000,2017-04-25,Condo Apt,Apartment,2,2,43.56174709,-79.71257186,condo,616,1209,"2545 Erin Centre Blvd, Mississauga"
W3775017,Erin Mills,685000,2017-04-25,Condo Townhouse,2-Storey,3,3,43.5455696,-79.7016036,condo,360,64,"2766 Folkway Dr, Mississauga"
W3776761,City Centre,338000,2017-04-25,Condo Apt,Apartment,2,1,43.5949126,-79.6357361,condo,679,1408,"50 Absolute Ave, Mississauga"
W3741991,Lakeview,1198888,2017-04-24,Detached,2-Storey,3,4,43.5746143,-79.5634443,house,,,"1046 Eastmount Ave, Mississauga"
W3742859,Applewood,650000,2017-04-24,Semi-Detached,2-Storey,3,3,43.600991,-79.6017595,house,,,"3179 Corrigan Dr, Mississauga"
W3747113,City Centre,435000,2017-04-24,Condo Apt,Apartment,2,2,43.5877598,-79.6457366,condo,620,1905,"4080 Living Arts Dr, Mississauga"
W3749171,Meadowvale,270000,2017-04-24,Condo Apt,Apartment,2,1,43.5798059,-79.7573832,condo,691.76,1501,"2900 Battleford Rd, Mississauga"
W3751517,City Centre,405000,2017-04-24,Condo Apt,Apartment,2,1,43.5811164,-79.6456079,condo,558,2106,"550 Webb Dr, Mississauga"
W3751230,Erin Mills,343000,2017-04-24,Condo Apt,Apartment,1,1,43.546206,-79.685728,condo,491.02,612,"2155 Burnhamthorpe Rd, Mississauga"
W3752678,City Centre,422900,2017-04-24,Condo Apt,Apartment,2,2,43.5904687,-79.6357942,condo,545,1804,"285 Enfield Pl, Mississauga"
W3753360,Hurontario,326000,2017-04-24,Condo Apt,Apartment,1,1,43.6107204,-79.6593191,condo,373.99,709,"55 Strathaven Dr, Mississauga"
W3754520,Cooksville,381000,2017-04-24,Condo Apt,Apartment,2,2,43.5799964,-79.6249583,condo,613.45,1810,"155 Hillcrest Ave, Mississauga"
W3754142,Hurontario,408000,2017-04-24,Condo Apt,Apartment,2,2,43.6016237,-79.6472976,condo,880.57,1504,"4450 Tucana Crt, Mississauga"
W3755081,Central Erin Mills,875000,2017-04-24,Semi-Detached,2-Storey,3,4,43.5541747,-79.7228245,house,,,"5424 Coldspring Way, Mississauga"
W3755602,Applewood,350000,2017-04-24,Condo Townhouse,2-Storey,3,1,43.6020663,-79.5923108,condo,496.4,218,"1055 Dundas St, Mississauga"
W3755820,Hurontario,860000,2017-04-24,Detached,2-Storey,3,3,43.6051713,-79.6830269,house,,,"5510 Bourget Dr, Mississauga"
W3757492,Lakeview,1159000,2017-04-24,Detached,2-Storey,3,3,43.5680306,-79.5645762,house,,,"909 Aviation Rd, Mississauga"
W3758763,City Centre,530000,2017-04-24,Condo Apt,Apartment,3,2,43.58945,-79.6521712,condo,830,2312,"335 Rathburn Rd, Mississauga"
W3758431,Clarkson,900000,2017-04-24,Detached,Bungalow-Raised,3,4,43.5137178,-79.6551277,house,,,"2446 Poplar Cres, Mississauga"
W3760842,Hurontario,301000,2017-04-24,Condo Townhouse,Stacked Townhse,1,1,43.594427,-79.666109,condo,204.84,6,"4620 Guildwood Way, Mississauga"
W3759543,Applewood,370000,2017-04-24,Condo Townhouse,2-Storey,3,2,43.6031273,-79.5919492,condo,532.32,95,"3040 Constitution Blvd, Mississauga"
W3759871,Meadowvale,490000,2017-04-24,Condo Townhouse,2-Storey,3,2,43.5853006,-79.7624125,condo,415,33,"6777 Formentera Ave, Mississauga"
